"COU","Country","VAR","Variable","MEA","Measure","ISIC4","ISIC4","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"FIN","Finland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2017-Q2","Q2-2017","IDX","Index","0","Units",,,116.715148925781,,
"FIN","Finland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2017-Q3","Q3-2017","IDX","Index","0","Units",,,120.365417480469,,
"FIN","Finland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2017-Q4","Q4-2017","IDX","Index","0","Units",,,123.526885986328,,
"FIN","Finland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2018-Q1","Q1-2018","IDX","Index","0","Units",,,126.643577575684,,
"FIN","Finland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2018-Q2","Q2-2018","IDX","Index","0","Units",,,127.583427429199,,
"FIN","Finland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2018-Q3","Q3-2018","IDX","Index","0","Units",,,126.947937011719,,
"FIN","Finland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2018-Q4","Q4-2018","IDX","Index","0","Units",,,126.332786560059,,
"FIN","Finland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2019-Q1","Q1-2019","IDX","Index","0","Units",,,126.925605773926,,
"FIN","Finland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2019-Q2","Q2-2019","IDX","Index","0","Units",,,128.823333740234,,
"FIN","Finland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2019-Q3","Q3-2019","IDX","Index","0","Units",,,129.99479675293,,
"FIN","Finland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2019-Q4","Q4-2019","IDX","Index","0","Units",,,128.598663330078,,
"FIN","Finland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2020-Q1","Q1-2020","IDX","Index","0","Units",,,123.058868408203,,
"FIN","Finland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2020-Q2","Q2-2020","IDX","Index","0","Units",,,113.038711547852,,
"FIN","Finland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2020-Q3","Q3-2020","IDX","Index","0","Units",,,102.910736083984,,
"FIN","Finland","BANKRUPTCIES","Number of bankruptcies","INDEX","Index 2007=100","01_99C","Grand total (corporations only)","2020-Q4","Q4-2020","IDX","Index","0","Units",,,97.3388061523438,,
